Diameter,Aspect ratio,X coordinate,Y coordinate,Cluster localizations,channel 1 localizations,channel 2 localizations,channel 3 localizations,channel 1 true mean dark time,channel 1 rSquared true mean dark time,channel 1 mean dark time,channel 1 median dark time,channel 1 SD dark time,channel 1 mean bright time,channel 1 median bright time,channel 1 SD bright time,channel 1 target count,channel 2 true mean dark time,channel 2 rSquared true mean dark time,channel 2 mean dark time,channel 2 median dark time,channel 2 SD dark time,channel 2 mean bright time,channel 2 median bright time,channel 2 SD bright time,channel 2 target count,channel 3 true mean dark time,channel 3 rSquared true mean dark time,channel 3 mean dark time,channel 3 median dark time,channel 3 SD dark time,channel 3 mean bright time,channel 3 median bright time,channel 3 SD bright time,channel 3 target count
258.134305286324,1.39579982888169,49455.8238534053,41274.9568828588,13010,3688,2987,6335,9.36886783734914,0.910103987221615,9.84952380952381,8,7.05203023944174,8.69274809160305,3,17.791523345397,684.208222545506,12.6782070881103,0.953133380490432,13.1064257028112,10,10.2748309857739,6.92570281124498,4,8.62011253107069,424.061860534165,10.4034772652698,0.918828622982011,10.9244604316547,8,8.43309058743172,24.9354838709677,8,45.9825912753351,873.83370570314
159.767550967187,1.10317651000763,40465.3958454537,42585.4887699408,870,870,0,0,57.1027999854102,0.892644783911876,73.3140495867769,34,92.6577963132669,7.81818181818182,1,43.2221008281643,112.258180192464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.816682967664,1.11978598663345,43766.4460109599,42632.0821048585,18067,6233,3465,8369,6.19837301832633,0.775049728861565,7.10309278350515,5,6.18867352967328,27.1068965517241,11.5,48.0998703753728,1034.18371100023,11.0468390658015,0.928682146987632,11.4749034749035,9,8.37805618421528,7.79150579150579,4,10.4662562354011,486.686196295324,9.10456052776133,0.89057788486768,9.43859649122807,6.5,6.65992517393893,73.5575221238938,18,146.603872126137,998.500593542037
169.482698793029,1.04425838071543,44384.4420933824,46370.4563368581,2317,959,606,752,28.4091090420564,0.987953811677916,30.0067567567568,20.5,32.0138733955249,3.62837837837838,1,21.9658534403157,225.640881618877,38.4472266002644,0.98441270125231,41.070796460177,28,44.2403971881224,2.90748898678414,2,3.01255284441035,139.836980750766,40.9352163233664,0.993684806885704,42.8215962441315,26,43.6909828709819,4.05140186915888,2,7.3588229371851,222.080396964211
154.954325780525,1.26134094913892,37323.5563297607,39936.1128830776,1491,1491,0,0,23.6024790943875,0.984953388641786,25.695652173913,17,27.2656353676794,5.29503105590062,1,29.033709704759,271.59250452554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230.492468703102,1.20594025638067,37607.3048520493,48189.2208839707,17945,5703,4000,8242,6.22456400973686,0.77848066100968,6.93833780160858,5,5.31522002332321,19.8048128342246,8,39.4251845632574,1029.83219390612,10.5777511867822,0.913700292449158,10.8683127572016,9,7.24612545120208,9.66049382716049,5,12.4671098413734,508.269100972966,6.71353968730277,0.797213861547351,7.34722222222222,6,5.71382747357884,61.4055944055944,22,95.2409278339906,1354.11564008516
224.508354087096,1.05681431559039,47338.9872440322,44523.2884927312,15491,4838,3063,7590,6.41062186573212,0.800336088539661,7.074,5,4.95758805859436,12.886,6,24.2749160059142,999.942992195864,12.4999720762947,0.934271869590411,12.614931237721,10,8.42434213448182,7,4,7.89348380717749,430.108487699533,8.6126457755518,0.884901817531007,9.26455026455026,7,7.65227420193211,43.6276595744681,11,91.5270900597958,1055.5303594065
197.912253516251,1.11521184374458,35455.9547727188,40271.2605102791,1676,1676,0,0,25.3800325147126,0.963766038793151,35.1148325358852,15,59.1052371434573,10.1714285714286,1,28.5367075426591,252.570850984546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168.113347325383,1.04116204808928,37949.1568707034,39858.7641673562,949,949,0,0,59.643418436312,0.856686131555223,86.9,35.5,116.404857755555,11.7128712871287,1,23.704150114975,107.476341536348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147.022245479607,1.1244175173156,39915.6608363892,36379.4817537504,635,635,0,0,57.6941055329314,0.910925619632591,98.7252747252747,39,153.390718677215,8.96739130434783,1,25.0109651060791,111.107648711141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341.080369747707,2.37236090248549,40098.0110545407,48059.6231084895,1083,199,884,0,45.8180253396555,0.823618924760976,75.077519379845,24,124.280655951755,2.06923076923077,1,2.47213450606964,139.906867717154,29.5328035754573,0.980701084591409,28.6656050955414,22,23.0228313222495,3.15605095541401,2,3.66023162345382,182.046518959325,0,0,0,0,0,0,0,0,0
157.61292094537,1.23671367444314,41801.671114123,48187.5842051798,917,917,0,0,43.2325212932573,0.707244432290086,78.4545454545455,19,125.074043124675,10.8918918918919,1,31.7654332859281,148.273943283899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149.307005544765,1.14201060701252,38885.171216871,38588.9344095806,1037,1037,0,0,19.917779083773,0.831651703286595,36.9162995594714,10,65.5894110306191,6.75438596491228,1,16.7668970088123,321.835902652362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141.17444497659,1.38801214844014,34434.2479465738,40952.5139647637,946,946,0,0,105.216444411646,0.967988407004125,129.241935483871,79.5,172.485940076463,17.047619047619,1,63.6521364138399,60.92447284359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.495868852758,1.14759688165584,48443.4278830587,36950.1749434395,1300,1300,0,0,75.2244794255788,0.915876666070011,109.933333333333,46,146.872102233251,20.25,1,83.5922045807303,85.2150318514097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205.294104826018,1.12263913912019,49706.6620152665,39367.5995068466,5951,0,1288,4663,0,0,0,0,0,0,0,0,0,29.0492769206758,0.990628359533575,29.0101694915254,21,24.9489935104016,4.83389830508475,3,5.73415029882257,185.076692294358,13.6643277206095,0.965170409197961,14.2818181818182,10,12.3099276550521,15.730303030303,6,30.8736515755753,665.30233150055
104.811585686461,1.05073477842837,38735.3041411737,47203.0148408575,348,0,348,0,0,0,0,0,0,0,0,0,0,165.680674298287,0.980205818488204,181.583333333333,117,200.490657004508,8.36734693877551,1,23.7685838499329,32.4500374518159,0,0,0,0,0,0,0,0,0
124.726007687196,1.07212974765282,45879.4538984188,35674.3086644068,355,0,355,0,0,0,0,0,0,0,0,0,0,62.3030542541116,0.994797501366939,63.9324324324324,43.5,65.4149145824202,2.61744966442953,2,2.64216668724599,86.2934273509825,0,0,0,0,0,0,0,0,0
133.790776000683,1.62574458456614,40839.5492785919,47775.8217509024,310,0,310,0,0,0,0,0,0,0,0,0,0,67.1894925849164,0.985247742023641,67.2535211267606,46.5,67.286245379728,2.33566433566434,2,1.96068418621799,80.0176319121133,0,0,0,0,0,0,0,0,0
170.108779780916,1.1523870172331,42268.5908931463,37313.7795225498,441,0,441,0,0,0,0,0,0,0,0,0,0,38.2120360788432,0.785530623834383,102.395604395604,21,183.764213607237,6.05434782608696,2,8.72329725245051,140.697660677606,0,0,0,0,0,0,0,0,0
135.072083022896,1.25242025060252,40574.2531621942,37432.3187659544,271,0,271,0,0,0,0,0,0,0,0,0,0,120.240065225934,0.993476133545061,123.552631578947,86,125.350750003005,3.77922077922078,1,11.7065246951201,44.7134162470657,0,0,0,0,0,0,0,0,0
163.961041376349,1.57401772977412,38437.7991855289,44870.0870215608,335,0,335,0,0,0,0,0,0,0,0,0,0,82.2948950680293,0.993515076551808,85.1592920353982,61,83.7580024291583,3.23893805309735,2,5.95710010989765,65.330225909847,0,0,0,0,0,0,0,0,0
51.7532948856736,2.09056612715507,38888.4724653539,47394.1219774193,928,0,0,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.936545061253,0.500548370146502,447,74,779.480997202626,56.3333333333333,4.5,102.635276586562,79.7892290486933
155.379503754358,1.59574470557421,49186.3110463099,40510.2261365948,841,0,0,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.070864594865,0.790965850311174,185.608695652174,83.5,257.053861909728,19.9574468085106,2,61.2837156350294,67.8067462187255
143.901176754502,1.22284329379302,44314.2556860618,35639.5247609616,991,0,0,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.5763993995844,0.871758912631055,94.8131868131868,38,127.251886001122,12.1739130434783,2,26.6246224533525,134.527870257689
80.6613127489452,1.49305992052657,40248.9722972221,44526.6715078683,873,0,0,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.130649083168,0.982876448431406,121.013513513514,89.5,110.712696583302,12.2533333333333,2,36.9521580152226,73.2366193043764
173.844510356666,1.15578682889072,48000.7481298418,44689.1792486026,1054,0,40,1014,0,0,0,0,0,0,0,0,0,271.122657731072,0.975451591512811,347.846153846154,185.5,384.676351475647,1.55555555555556,1,1.01273936708367,19.8299328097998,67.2810658808209,0.925913424508425,74.6239316239316,46,88.2247059087472,9.64406779661017,2,35.2927985738571,135.118386902675
168.908926522399,1.47413222364395,39438.6374791549,40653.1998741281,2191,0,0,2191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4937929886634,0.896125453776169,33.1938775510204,13,47.1548802517211,14.4213197969543,3,24.9077922461181,371.151544193938
152.953439195361,1.38712401802473,49022.2566877493,47614.0533635135,971,0,0,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.1235875006324,0.995317214702653,78.0882352941177,50,88.3752242218424,10.6796116504854,2,35.0039811719599,126.046268716589
186.193564017183,1.09090684324815,40583.9192561928,46196.160356389,443,0,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.1991796327548,0.601512723873073,84.631067961165,18,131.068533958179,6.45192307692308,3,9.46621976578927,153.564781595033
246.391911612502,1.1922178461387,11239.4711631649,18339.5723115939,15763,6420,1932,7411,5.75066260221595,0.730176190824665,6.27414330218069,5,3.1562811332168,24.853125,10.5,57.8638575365706,1114.69874928609,18.2148128853198,0.980211307407516,18.4595238095238,14,15.1041185096677,5.25952380952381,3,6.89932927194905,295.163289344276,9.32462700381439,0.887228959507127,9.63942307692308,8,6.33979713278552,38.5072463768116,11,69.2826537618448,974.935414273441
351.073026018771,1.63588480963403,1068.5341694333,22064.2285780947,25393,9166,6435,9792,5.59782156263318,0.595005172801829,6,5,3.68006211127708,233.714285714286,87,433.472000006824,1145.13410949832,6.64983293872685,0.782954038593641,7.03409090909091,6,3.47706810258335,21.022792022792,16,22.6189438722638,808.493105850993,5.49783005203326,0.353896103988719,5,5,1.08012344973464,735.166666666667,52.5,1189.488723882,1653.54494498188
264.65075870673,1.27723295540983,13451.2463810342,22065.2261374236,19480,7346,3260,8874,5.68447241704485,0.716522782884614,6.29533678756477,5,3.82982117396166,45.2916666666667,15,86.4981211146808,1127.67833845676,12.3078222797222,0.936619585222146,12.7768595041322,10,9.78145251510591,7.84504132231405,4,10.8514702230817,436.823344035387,7.7764322257754,0.832987305162994,8.03614457831325,6,5.03995204955057,99.7073170731707,36.5,145.14007604447,1169.03341107723
371.684450592036,1.60269980020869,12401.8241029816,23010.9560411662,15344,6036,2149,7159,5.89233059813424,0.744743277912981,6.50571428571429,5,4.3458930886088,21.4142857142857,8,37.051459938655,1087.89829482517,15.7149933432825,0.963812380902156,16.1641468682505,12,13.1984129996748,5.3426724137931,3,6.76295893652481,342.115581507369,8.02131487121679,0.868218253762674,8.47619047619048,6,5.53901667703166,31.2151394422311,12,51.6413935702792,1133.34400118494
367.079826058364,1.99825939241793,10528.1942077396,23893.9014920179,19893,8085,2872,8936,5.62772146166328,0.659968314765266,5.96,5,3.0037610832357,73.928,17,143.525999443059,1139.050049638,11.8939446072171,0.940802257721283,12.4540337711069,10,9.84333328714744,6.28007518796993,3,8.7599573472154,452.023635855779,6.92188158792586,0.795815194214347,7.25301204819277,6,4.13740632048977,110,29,201.350134202115,1313.35807690885
220.078072838646,1.09165892004612,5307.43919735763,24909.4124851578,13426,4918,1809,6699,7.0594475382924,0.828107966754311,7.88962472406181,6,7.17118145377227,14.1611479028698,5,30.916288494168,908.039386295515,18.9523601698654,0.980604986564014,19.1686746987952,14,15.7948955837069,4.87951807228916,3,5.45291126950351,283.676757819851,10.1899272380785,0.931702347806665,11.0805084745763,7,9.89250099371065,31.2838983050847,10,62.4163092030103,892.146614839159
258.595888811984,1.10337232390665,7438.23258106552,25808.4770141232,17717,7186,2998,7533,5.66886925503238,0.704969057207712,6.21333333333333,5,3.50112226905276,38.2633928571429,10.5,91.1088507763224,1130.78219339172,12.4237655804605,0.94747802497193,12.7779960707269,10,9.5071371403953,6.85461689587426,4,7.54843176734409,432.746742620222,8.07295527347478,0.875924984450906,8.63235294117647,6,6.35075980504852,40.5714285714286,11,94.4748306962113,1126.09432146602
298.226493048518,1.55071407734159,4017.70801849064,27431.5686956897,19778,7702,3334,8742,5.81316199033898,0.727583603079241,6.46153846153846,5,4.21307488658818,52.4880952380952,13,98.9614930310623,1102.71422350001,11.004976132984,0.92638622116519,11.3609022556391,9,7.91369486498185,7.42749529190207,4,8.99349435401683,488.537550745576,8.2843597079164,0.848873305664714,8.86170212765957,6,6.68588798491847,95.2365591397849,26,185.181778956778,1097.35808335579
318.377247020591,1.6419385418298,6893.05199554731,31514.3026314035,18294,7248,2871,8175,5.67328211322483,0.708574194125267,6.30653266331658,5,3.9595821044789,42.678391959799,17,69.4882235893476,1129.90263525123,12.2599943420633,0.939940474888716,12.5390476190476,10,8.88158416382902,6.49714285714286,4,8.39156766353524,438.527452461834,7.00174044420342,0.804165007845964,7.51592356687898,6,5.11108034084094,55.9936305732484,18,106.792723799921,1298.37847651654
297.06986584307,1.51181719412836,10491.5570330724,30182.1678876289,13350,5008,2235,6107,6.86598667971594,0.816122905472338,7.55507559395248,6,5.59961841084614,13.8941684665227,5,27.8334492410758,933.624941218444,15.1027704024688,0.958689543064563,15.3243243243243,12,11.660778758782,5.43333333333333,3,6.9191372787347,355.983964713033,10.0834388920443,0.918810632242329,10.5714285714286,7,7.96809321547568,24.1923076923077,11,34.9850305369799,901.568322894452
104.443399047861,1.14462960203074,6828.36204227566,32967.3721798979,19636,9018,2177,8441,6.36357475842513,0.690947183805777,6.69230769230769,5,3.94734574892274,371.576923076923,140,463.437432504274,1007.33575916107,9.74393188991654,0.926207520078582,10.2872503840246,8,7.79558890834943,5.00768049155146,3,5.74522699525337,551.763307334403,9.78646751921146,0.912970818534451,10.4777777777778,7,8.74768383827011,99.0449438202247,32,163.739184938645,928.926507247181
394.905314878916,1.73007126221297,2696.91831983096,33018.9098293298,16287,6016,3172,7099,5.84246952743111,0.745767007655909,6.41621621621622,5,3.86489400868657,20.5324324324324,8,53.2887036543081,1097.18268621847,11.1889968372144,0.934139143678937,11.5380333951763,9,8.2965449784117,6.99072356215213,4,8.23729771460601,480.502780029385,8.83440865836432,0.886092061580149,9.28451882845188,7,6.25126969276665,32.3891213389121,14,53.0238099250951,1029.03425033456
301.73775781753,1.48777960625415,11172.2271822951,30385.1594669482,12869,5454,1934,5481,6.86413469066936,0.826041306333064,7.43859649122807,6,4.91235894321891,17.5625,6,35.5252191652895,933.876839417221,15.5940863596031,0.96841672880141,16.255230125523,12,13.7771163475014,4.581589958159,3,5.36748460340424,344.768135948579,10.5391229221895,0.932410078800335,11.2994186046512,8,9.72930409955291,17.268221574344,6,31.3104303947793,862.586873502417
204.839634441366,1.21202263923116,61.7771659920436,27041.7986709018,3409,3409,0,0,9.34515318179304,0.909992692889864,9.98926654740608,8,8.02794576839968,7.85,3,20.5581073587846,685.944498239513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173.421330651458,1.47711109245653,12041.0754473567,31777.289332929,7708,2309,1323,4076,0,0,12.762962962963,8,16.0166691496071,5.71349353049908,2,18.3492149139364,0,28.2801427553862,0.981799708948617,28.7575757575758,21,26.2597823120483,4.87248322147651,3,6.67604248846563,190.110217353749,17.2345299120205,0.982955771307454,17.8305647840532,12,16.1850094021172,15.3787375415282,5,30.6998818629793,527.48227757396
143.45732764769,1.19681095509323,11795.9374524741,18812.4730216634,2210,1088,254,868,26.1877390751247,0.98916029846706,27.4585987261147,18,26.9819465014627,3.79047619047619,1,24.491397906787,244.780826319802,100.093845089537,0.992327654105368,118.626666666667,67,153.819372249659,3.67105263157895,1,8.40537630788729,53.713033815538,16.1308761173221,0.881083184397428,42.8252427184466,10,105.440301193588,5.34299516908213,2,12.1955441773432,563.571936501751
199.193480982597,1.07761049207113,15527.2976008852,28377.1963320523,998,998,0,0,25.4212778979434,0.898555480665915,44.5265957446809,14,84.0267613030935,7.3015873015873,1,27.1457658549183,252.161061139063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134.264589964235,1.12000824865398,8799.12300389475,31406.1857306475,769,769,0,0,35.5867834910999,0.771830947729645,56.1986754966887,15,95.7806535696745,7.07894736842105,1,13.8886424206472,180.13025571304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146.603063930153,1.08678471237453,1430.78190927074,23393.035549019,1102,1102,0,0,81.0685472611483,0.991650343566528,82.9805825242718,53,82.8464183355556,13.3269230769231,1,76.5916472806211,79.072052316503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.417973146466,1.2459119613134,3363.96463226305,28724.8724597659,1190,1190,0,0,29.2787882554665,0.930512990385416,40.95,17,68.8679276389702,7.92039800995025,1,31.3418830295947,218.938582919653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200.115195040043,1.03995606358679,12938.1767213418,23541.1729553069,1354,1354,0,0,22.4485656415739,0.892442224729729,35.9234234234234,12,67.5041710860818,8.29596412556054,1,19.147891278026,285.553051032573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.598465615885,1.27021898936424,5484.27705363918,22455.4521207419,1327,1327,0,0,29.9664117552642,0.833506622489138,41.328125,13,60.1213575542195,9.74611398963731,1,22.8439634150419,213.914714334469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86.3356703438631,1.24696196059539,6720.70739723971,19862.5937760817,670,670,0,0,98.1025414118044,0.94520758686501,125.529411764706,61,155.893043183721,10.6376811594203,1,41.0508905880654,65.3424092587787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147.348962006635,1.97426500357822,2655.84296680869,16744.8188816782,558,16,488,54,455.513099702708,0.914429885982044,643.266666666667,374,770.346903921183,1,1,0,14.0726060665217,51.5446153406574,0.991342314996642,50.2021857923497,39,47.087801967146,3.08152173913043,2,3.42266407432062,104.304669857159,136.337504010004,0.852784258421005,328.166666666667,83,519.118156992741,2.16129032258065,1,2.82956738970876,66.67944493279
153.00823915485,1.18992887828048,5946.10337307332,23414.6456101935,861,861,0,0,50.2047472411527,0.886184744811872,88.7216494845361,32,169.050950299757,10.6938775510204,1,30.877345701875,127.68227632868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134.986750665992,1.27668662082238,1074.57460462279,31134.5014352064,768,768,0,0,95.1548968967953,0.979732543526786,110.379746835443,60,125.930720045655,11.0625,1,33.705854860821,67.3665425459811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171.043511203458,1.25991096024304,4344.09591481211,21733.0106936294,958,958,0,0,15.3593469760673,0.56490108381254,76.2972972972973,8,156.064007532725,12.4107142857143,4,21.1679485622024,417.352145260132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151.168641377601,1.05606324253002,3399.41393364915,17653.9537980045,1202,1202,0,0,71.0073078439539,0.948840871912449,83.47,46,103.45569051043,13.970297029703,1,47.8582188230077,90.2760096797872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.279212723528,1.17640461561643,5047.91664310945,24278.6396019946,800,800,0,0,124.113664929165,0.982354864323518,142.098360655738,73,157.185527845074,14.9193548387097,1,50.794764925524,51.6482726854849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146.704722755903,1.2245381904604,11566.1929795248,20741.1385985276,906,906,0,0,31.4583888537279,0.831335634359038,57.0866666666667,15,93.0522647876069,7.17880794701987,1,25.8490711871085,203.769380563709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145.16165263239,1.16034105749631,5336.97772223946,26845.720110904,879,879,0,0,97.9857363807457,0.994240320876065,107.151898734177,79,120.142126155307,12.575,1,54.8047801204478,65.4203014339547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.3686873530197,1.22206674174366,8535.13897816748,32333.1245808953,669,669,0,0,21.3020286987511,0.626894469086586,136.754098360656,11,264.501963177195,14.3225806451613,1,57.4295788852401,300.922344106702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143.939161674739,1.10033754467712,6555.63034128246,17032.9191450412,711,711,0,0,58.1018528317548,0.842308187911935,93.8222222222222,37,162.186435777048,9.74725274725275,1,28.8577328002174,110.32791723215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120.839864266795,1.64779085617857,13521.4445012627,16759.7693063512,917,917,0,0,89.4411463190028,0.957977202661778,104.6625,61.5,119.534534361678,13.3703703703704,1,62.9373586283307,71.6701056960233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156.63104221207,1.45832306604503,10451.3113065145,22780.3706148523,1224,1224,0,0,20.2526281104362,0.8120609230794,56.4351145038168,10,124.037221413366,12.0833333333333,2,29.8533416919801,316.514793798697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.4785202548131,1.09594081196172,15353.8771555218,24179.4518596546,827,827,0,0,209.812541514967,0.90319849189949,266.636363636364,157,299.125478600623,39.4782608695652,1,78.9843883108424,30.5523033273925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165.411338049788,1.59236051447881,852.454893296912,32302.4680375566,342,0,342,0,0,0,0,0,0,0,0,0,0,69.1655954883438,0.990018013565466,75.064,43,79.6432310875476,2.98412698412698,2,3.2960197256306,77.7314797633392,0,0,0,0,0,0,0,0,0
134.769830142967,1.26097107448724,2904.21694443093,30430.5859883388,340,0,340,0,0,0,0,0,0,0,0,0,0,72.5801824708715,0.989503729401728,71.0740740740741,52,69.0309934317447,2.72058823529412,2,3.01279045372936,74.0745462878821,0,0,0,0,0,0,0,0,0
123.144999730567,1.19206785681949,6529.78010460551,32989.2644778989,296,0,296,0,0,0,0,0,0,0,0,0,0,90.3871664839849,0.987855937792778,100.765957446809,72.5,123.274797983573,3.34736842105263,2,4.30923901326676,59.4812769905129,0,0,0,0,0,0,0,0,0
187.645147111011,1.21177284731696,11163.1773215291,17548.7775630128,1010,0,0,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.4805308434966,0.772130933890552,87.6060606060606,24,137.262657360811,12.01,2,24.4381284310424,204.379509833082
69.1665759377671,1.0851611850174,1592.71634405359,25620.1440256191,1623,0,0,1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6863103055018,0.644371558700262,96,15,163.329384388964,21.9285714285714,2,54.6532962253517,254.744999219141
165.222315198634,1.31094946622244,4695.18621859055,30926.4234700855,1681,0,0,1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.450609222028,0.880299145668832,54.2978723404255,12,128.27251930841,14.4014084507042,2,30.9437971096386,404.929282809363
103.584813313473,1.3129383084593,4407.82763502143,29386.0170574687,871,0,0,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0307900132464,0.737024670011622,76.4594594594595,15,129.111564427034,9.75892857142857,2,26.692525368601,313.147147795876
131.292462863058,1.25340484061877,7926.40614282735,20272.1751201474,965,0,0,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.3183344495382,0.687321132944791,142.982456140351,40,211.392871486453,18.5172413793103,2,43.8427178451106,106.552819503127
80.5248146871491,2.21474545229428,433.475413581221,28339.6624199086,259,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5115823616731,0.863438411121101,130.555555555556,13,324.630647579168,5.265625,1,9.42681448577441,386.65662527795
173.815987043868,1.16977402228088,8992.38633347809,25731.3102820899,242,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6100801120055,0.845994913823453,90.06,11,217.949851520431,3.55445544554455,1,5.14679560022496,463.583475385372
216.569091045689,1.19103776525025,28808.9965219286,20636.9610387366,4901,4862,39,0,12.2955167571327,0.957688063829297,13.4615384615385,8,13.1025559546655,17.9807073954984,4,42.9897168591165,521.349084944947,23.3180801700264,0.4047500094567,401.125,31.5,594.951098648123,2.16,1,1.92959408512084,230.565468804434,0,0,0,0,0,0,0,0,0
284.226142991888,1.32567041187663,20324.8941651361,22956.0893078023,12652,5401,1414,5837,6.65644262934717,0.813374458786592,7.22453703703704,6,4.59224098663904,15.8955916473318,6,37.3500817727111,963.015347265916,22.6112405110573,0.974698906275241,22.4679144385027,17,17.5202001357561,4.23529411764706,2,4.70733103391516,237.773070583738,10.4736938773329,0.92250908954033,10.8938906752412,9,7.90457164420262,21.0932475884244,7,40.5520094494328,867.975443752807
272.445299730115,1.30663581859798,33003.3252909037,24593.708850523,20188,8654,2650,8884,5.39931608048276,0.642550845634594,5.84615384615385,5,2.86980212484489,121.923076923077,23.5,242.809035606642,1187.23488580859,14.2114832440539,0.963905304433136,14.7820512820513,10,12.2497012357719,6.54157782515991,3,9.44534878892592,378.309849414977,7.28113642434704,0.77548735084551,7.53488372093023,6,4.29143517586752,102.305882352941,25,159.206591118151,1248.55634630199
249.821730765485,1.2212291701798,26373.9832102281,25626.1018716907,14845,5528,1816,7501,6.12616170742888,0.771606209805134,6.70802919708029,5,4.13343402489623,17.4111922141119,9,28.2739865150496,1046.37401302728,17.7960681419636,0.973471138547593,18.2777777777778,13,15.3106022033705,4.72453703703704,3,5.76094135196723,302.108535612085,8.40355414963561,0.873020127228472,8.81904761904762,7,5.90479644849846,38.7464114832536,9,68.0590651216553,1081.79336136048
265.160477662203,1.668718898143,19325.5527647711,26576.9802573636,14194,5908,1800,6486,5.89966117359383,0.739155153836883,6.35751295336788,5,3.05646566641303,18.940414507772,9,31.138718935926,1086.54653574818,19.075133903214,0.979766215200407,19.2487922705314,14,15.8241987121523,4.83333333333333,2,6.03611006338822,281.850922426061,9.97955962520131,0.925817243479174,10.6159420289855,8,8.47826951791728,25.6654545454545,9,52.0202522963073,910.952931024319
186.200378781236,1.03316376902604,25073.1597380036,27504.6101685574,6583,2082,1257,3244,10.6462553941915,0.934112788955973,11.5917355371901,8,10.2731050102907,4.92892561983471,2,10.4665933249817,602.113717256286,26.6744675635909,0.986024359163992,27.7266881028939,20,27.4537598628832,4.40836012861736,2,5.91366331082181,201.553941918597,14.6332368427291,0.970840748893475,15.6859296482412,11,14.8757863882923,9.35087719298246,4,16.9329803074627,621.250731373635
256.379236373486,1.35548030219831,21080.148362174,29159.9122160646,20606,7858,4112,8636,5.9657284425598,0.718503900425149,6.8978102189781,5,5.75643459853821,65.2352941176471,18.5,148.377757906616,1074.51361086524,11.2840671424842,0.93367184368421,11.5287610619469,9,7.86028583207066,10.5486725663717,6,14.7350532487291,476.454457256793,7.25326398176169,0.821641182903327,8.14285714285714,6,6.78840734096033,91.8762886597938,29,167.680267282953,1253.35422973273
